Sr. No.,FG,FG Position,Redox Potential,mol_filename_neutral,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_ArN,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH2,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_priamide,fr_sulfide
163,OH,1 4 7 8,-1.55,OH_R1478_neutral,9.653517101284958,-0.32333994708994696,9.653517101284958,0.12058815192743721,0.27169535920457843,244.20600000000002,236.14199999999994,244.048406736,90,0.15923254295674757,-0.5055987079297793,0.5055987079297793,0.15923254295674757,0.6111111111111112,1.0,1.3888888888888888,2.509229831957971,719.9685930347947,12.861442840636295,8.992682649758253,8.992682649758253,8.5585506480638,5.104238522902044,5.104238522902044,3.8542713274539437,3.8542713274539437,2.6448642306753043,2.6448642306753043,1.7535811481675714,1.7535811481675714,-2.76,14815.662273749076,10.397535758313099,3.3641221232488276,1.3564851805815725,100.41096315364447,20.426109579362823,22.53242510180033,11.49902366656781,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,12.13273413692322,12.13273413692322,11.033401435232523,20.426109579362823,22.066802870465047,0.0,0.0,0.0,0.0,24.26546827384644,22.99804733313562,0.0,0.0,22.99804733313562,0.0,30.394066621257238,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,106.70000000000002,0.0,20.426109579362823,34.03144876836814,11.033401435232523,0.0,24.26546827384644,0.0,0.0,9.967957041894417,0.0,0.0,0.0,8.192777777777778,38.074217057193245,0.8727588813303107,-0.8878561980347683,5.081435815066767,0.0,0.0,0.0,0.0,18,4,6,2,3,6,4,6,0,3,1.6054000000000008,63.703200000000024,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
164,OH,2 3 7 8,-1.99,OH_R2378_neutral,9.38090393256068,-0.29245344125304396,9.38090393256068,0.29245344125304396,0.3532750509359121,244.20600000000002,236.14199999999997,244.048406736,90,0.1592325198346507,-0.5042053522413761,0.5042053522413761,0.1592325198346507,0.5,0.7222222222222222,0.9444444444444444,2.4309822627872317,656.9685930347947,12.861442840636297,8.992682649758253,8.992682649758253,8.541713895658194,5.098255458758336,5.098255458758336,3.8828803553074183,3.8828803553074183,2.6252848490087453,2.6252848490087453,1.727274367271218,1.727274367271218,-2.759999999999999,14095.216807216475,10.397535758313104,3.3641221232488294,1.430314285022054,100.41096315364445,20.426109579362823,0.0,22.99804733313562,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,0.0,24.26546827384644,22.066802870465047,20.426109579362823,22.066802870465047,0.0,0.0,0.0,0.0,24.26546827384644,22.99804733313562,0.0,0.0,22.99804733313562,0.0,30.394066621257238,0.0,0.0,0.0,24.26546827384644,0.0,22.066802870465047,106.7,0.0,20.426109579362823,22.99804733313562,22.066802870465047,0.0,24.26546827384644,0.0,0.0,9.967957041894417,0.0,0.0,0.0,8.353703703703705,37.52361573024271,1.5107029478458065,-1.1698137650121758,5.115124716553288,0.0,0.0,0.0,0.0,18,4,6,2,3,6,4,6,0,3,1.6053999999999995,63.70320000000003,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
165,OH,1 2 3 6 7 8,-1.9,OH_R123678_neutral,9.70485685941043,-0.7515072016460909,9.70485685941043,0.008620559334844735,0.263186316893464,276.204,268.13999999999993,276.03823597599995,102,0.20226021478926806,-0.5041064443799478,0.5041064443799478,0.20226021478926806,0.55,0.9,1.25,2.5325328508364024,803.8106839870098,14.601929816642452,9.732409302378917,9.732409302378917,9.396754605515325,5.390768515879043,5.390768515879043,4.144884363028573,4.144884363028573,2.879078083432434,2.879078083432434,1.87378976503034,1.87378976503034,-3.1599999999999993,34025.19850968509,11.903937685098784,3.667703674544656,1.4137573419934568,109.99943065803649,30.63916436904423,11.033401435232523,22.99804733313562,11.49902366656781,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,0.0,12.13273413692322,11.033401435232523,30.63916436904423,22.066802870465047,0.0,0.0,0.0,0.0,12.13273413692322,34.49707099970343,0.0,0.0,34.49707099970343,0.0,40.607121410938646,0.0,0.0,0.0,12.13273413692322,0.0,22.066802870465047,147.16,34.49707099970343,30.63916436904423,22.066802870465047,0.0,12.13273413692322,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,7.854444444444445,57.07309229864785,-0.2722600151171575,-4.072283530696229,2.0836734693877554,0.0,0.0,0.0,0.0,20,6,8,2,3,8,6,8,0,3,1.0165999999999995,67.03280000000001,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0
166,OH,1 2 3 4 6 7 8 9,-1.8,OH_R12346789_neutral,9.727449452003023,-1.0644796128327878,9.727449452003023,0.5138057445200299,0.1641313454847992,308.202,300.138,308.0280652159999,114,0.20626963944523916,-0.5026126246510505,0.5026126246510505,0.20626963944523916,0.3181818181818182,0.5,0.6818181818181818,2.639550773422931,816.3761728985501,16.342416792648606,10.472135954999581,10.472135954999581,10.251795315372458,5.683281572999749,5.683281572999749,4.406888370749727,4.406888370749727,3.1388543819998307,3.1388543819998307,1.9930339887498933,1.9930339887498933,-3.5599999999999996,82920.40996815295,13.424313785563017,3.973963020068231,1.4251843318374542,119.58789816242852,40.85221915872564,22.066802870465047,22.99804733313562,22.99804733313562,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,0.0,0.0,0.0,40.85221915872564,22.066802870465047,0.0,0.0,0.0,0.0,0.0,45.99609466627124,0.0,0.0,45.99609466627124,0.0,50.820176200620054,0.0,0.0,0.0,0.0,0.0,22.066802870465047,187.61999999999998,68.06289753673629,40.85221915872564,0.0,0.0,0.0,0.0,0.0,0.0,9.967957041894417,0.0,0.0,0.0,7.355185185185185,76.71293923742337,-2.05522297808012,-8.012901444528428,0.0,0.0,0.0,0.0,0.0,22,8,10,2,3,10,8,10,0,3,0.42779999999999957,70.3624,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0
167,NO2,1 2,-0.91,NO2_R12_neutral,11.109603489543964,-0.8016666666666667,11.109603489543964,0.08064814814814802,0.4015305561084459,270.204,264.15599999999995,270.038904672,98,0.37306868032904433,-0.2580860347163665,0.37306868032904433,0.2580860347163665,0.8,1.45,2.05,2.4880727739227995,877.8400089999908,14.27565640300939,9.885949158993041,9.885949158993041,9.575387400469408,5.559971401552681,5.559971401552681,4.027568453730358,4.027568453730358,2.8427750512248795,2.8427750512248795,1.9895949126566748,1.9895949126566748,-3.1599999999999993,41473.5162244655,11.903937685098784,4.194039023470638,1.7042551472937073,110.53997958986,0.0,0.0,5.516700717616262,0.0,0.0,11.374772549367124,20.228636537531145,9.967957041894417,0.0,0.0,12.13273413692322,18.19910120538483,6.06636706846161,26.396724250484127,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,21.221394647002466,20.228636537531145,11.033401435232523,11.033401435232523,6.06636706846161,6.06636706846161,24.26546827384644,0.0,9.967957041894417,0.0,0.0,0.0,28.762143329554043,21.996013321995463,-0.03381188586545547,0.0,9.275655234315948,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.5994,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0
168,NO2,1 3,-0.96,NO2_R13_neutral,11.040992378432854,-0.6956481481481478,11.040992378432854,0.041018518518518565,0.4015305561084459,270.204,264.15599999999995,270.038904672,98,0.3034510834332998,-0.25830483866452547,0.3034510834332998,0.25830483866452547,0.85,1.5,2.1,2.4625760370484673,877.8400089999908,14.27565640300939,9.885949158993041,9.885949158993041,9.558550648063802,5.553988337408974,5.553988337408974,4.059169013655686,4.059169013655686,2.8168479024039756,2.8168479024039756,1.9375811476971678,1.9375811476971678,-3.1599999999999993,41092.10579667622,11.903937685098784,4.194039023470638,1.790883856711988,110.53997958986,0.0,5.516700717616262,5.516700717616262,0.0,5.687386274683562,5.687386274683562,20.228636537531145,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,6.06636706846161,26.946390601329476,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,15.534008372318905,20.228636537531145,16.720787709916085,11.033401435232523,6.06636706846161,6.06636706846161,24.26546827384644,0.0,9.967957041894417,0.0,0.0,0.0,28.836958144368857,21.858791099773242,0.3860029289493585,0.0,8.91824782690854,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.5994,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
169,NO2,1 4,-0.92,NO2_R14_neutral,11.000070231796421,-0.6294520030234318,11.000070231796421,0.08064814814814802,0.4015305561084459,270.204,264.15599999999995,270.038904672,98,0.29710764898811876,-0.2582397862429775,0.29710764898811876,0.2582397862429775,0.75,1.15,1.5,2.5200173899797074,805.8400089999907,14.27565640300939,9.885949158993041,9.885949158993041,9.575387400469408,5.559971401552681,5.559971401552681,4.027568453730358,4.027568453730358,2.848249190647002,2.848249190647002,1.9676136295729831,1.9676136295729831,-3.1599999999999993,41755.031625203366,11.903937685098784,4.194039023470638,1.7042551472937073,110.53997958986001,0.0,0.0,11.033401435232523,0.0,11.374772549367124,0.0,20.228636537531145,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,12.13273413692322,20.880023532867867,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,9.846622097635342,20.228636537531145,22.408173984599646,11.033401435232523,12.13273413692322,0.0,24.26546827384644,0.0,9.967957041894417,0.0,0.0,0.0,29.007903124212646,22.000140463592842,0.13027966742252595,0.0,8.861676744771982,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.5994,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
170,NO2,1 6,-1.11,NO2_R16_neutral,10.955706884605693,-0.5553577727387253,10.955706884605693,0.11620181405895713,0.4015305561084459,270.204,264.15599999999995,270.038904672,98,0.29657496329305133,-0.2582398461585236,0.29657496329305133,0.2582398461585236,0.75,1.15,1.5,2.459544552531063,804.3400089999906,14.27565640300939,9.885949158993041,9.885949158993041,9.575387400469408,5.559971401552681,5.559971401552681,4.027568453730358,4.027568453730358,2.8447590698965057,2.8447590698965057,1.98407083334313,1.98407083334313,-3.1599999999999993,41630.129828097124,11.903937685098784,4.194039023470638,1.7042551472937073,110.53997958986001,0.0,0.0,11.033401435232523,0.0,11.374772549367124,0.0,20.228636537531145,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,12.13273413692322,20.880023532867867,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,9.846622097635342,20.228636537531145,33.44157541983217,0.0,0.0,36.39820241076966,0.0,0.0,9.967957041894417,0.0,0.0,0.0,29.0673648904006,21.911413769211386,0.3794520030234332,0.0,8.641769337364575,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.5994,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
171,NO2,1 8,-1.03,NO2_R18_neutral,10.955706884605693,-0.5553577727387249,10.955706884605693,0.11620181405895735,0.4015305561084459,270.204,264.15599999999995,270.038904672,98,0.2965749172609037,-0.2583085010982405,0.2965749172609037,0.2583085010982405,0.85,1.65,2.35,2.3834430928345753,877.8400089999908,14.27565640300939,9.885949158993041,9.885949158993041,9.558550648063802,5.553988337408973,5.553988337408973,4.055714689961738,4.055714689961738,2.8330981394688375,2.8330981394688375,1.9312848630404376,1.9312848630404376,-3.1599999999999993,41148.90438433579,11.903937685098784,4.194039023470638,1.790883856711988,110.53997958986,0.0,0.0,5.516700717616262,0.0,11.374772549367124,0.0,20.228636537531145,9.967957041894417,0.0,0.0,6.06636706846161,12.13273413692322,18.19910120538483,26.396724250484127,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,9.846622097635342,20.228636537531145,22.408173984599646,11.033401435232523,0.0,30.33183534230805,6.06636706846161,0.0,9.967957041894417,0.0,0.0,0.0,28.94696790753338,21.68822011211892,0.8785085978835996,0.0,8.486303382464095,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.5994,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0
172,NO2,1 9,-1.14,NO2_R19_neutral,10.973697877299069,-0.5856944444444445,10.973697877299069,0.041018518518518565,0.4015305561084459,270.204,264.156,270.038904672,98,0.29657936239851546,-0.25823984604477124,0.29657936239851546,0.25823984604477124,0.75,1.2,1.6,2.4830548438992994,808.8400089999906,14.275656403009393,9.885949158993041,9.885949158993041,9.575387400469406,5.55997140155268,5.55997140155268,4.027568453730357,4.027568453730357,2.8447590698965053,2.8447590698965053,1.9847397602500831,1.9847397602500831,-3.159999999999999,41618.562341721066,11.903937685098784,4.194039023470638,1.7042551472937073,110.53997958986002,0.0,0.0,11.033401435232523,0.0,11.374772549367124,0.0,20.228636537531145,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,12.13273413692322,20.880023532867867,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,9.846622097635342,20.228636537531145,22.408173984599646,11.033401435232523,0.0,24.26546827384644,12.13273413692322,0.0,9.967957041894417,0.0,0.0,0.0,29.042673532375915,21.947395754598137,0.2806462585034033,0.0,8.72928445452255,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.5994,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0
173,NO2,2 3,-1.1,NO2_R23_neutral,10.886409832451498,-0.7971787603930465,10.886409832451498,0.2509259259259258,0.4015305561084459,270.204,264.15599999999995,270.038904672,98,0.34785791623844414,-0.2580861663531871,0.34785791623844414,0.2580861663531871,0.75,1.15,1.5,2.407823995568331,805.8400089999907,14.27565640300939,9.885949158993041,9.885949158993041,9.558550648063802,5.553988337408974,5.553988337408974,4.056177481583833,4.056177481583833,2.828669808980443,2.828669808980443,1.939122142546958,1.939122142546958,-3.1599999999999993,40898.36201813661,11.903937685098784,4.194039023470638,1.790883856711988,110.53997958986,0.0,0.0,0.0,0.0,0.0,11.374772549367124,20.228636537531145,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,0.0,44.04615910502361,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,21.221394647002466,20.228636537531145,11.033401435232523,11.033401435232523,12.13273413692322,0.0,24.26546827384644,0.0,9.967957041894417,0.0,0.0,0.0,28.641746346686823,21.772819664902997,0.46524470899471004,0.0,9.12018927941547,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.599400000000001,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0
174,NO2,2 7,-0.94,NO2_R27_neutral,10.710232146501085,-0.5127451991918086,10.710232146501085,0.07586881666246681,0.4015305561084459,270.204,264.156,270.038904672,98,0.27124447435566323,-0.2583085010984887,0.27124447435566323,0.2583085010984887,0.7,1.1,1.45,2.2748017125491864,804.3400089999906,14.275656403009393,9.885949158993041,9.885949158993041,9.541713895658194,5.548005273265266,5.548005273265266,4.0838609261931165,4.0838609261931165,2.821437209041167,2.821437209041167,1.878498892737744,1.878498892737744,-3.159999999999999,40673.684086738984,11.903937685098784,4.194039023470638,1.884289546169502,110.53997958986001,0.0,0.0,0.0,0.0,11.374772549367124,0.0,20.228636537531145,9.967957041894417,0.0,0.0,0.0,12.13273413692322,24.26546827384644,31.913424968100387,9.846622097635342,33.44157541983217,0.0,0.0,0.0,0.0,56.6268389483008,0.0,0.0,11.374772549367124,0.0,0.0,19.81457913952976,0.0,20.228636537531145,0.0,36.39820241076966,0.0,22.066802870465047,112.06,9.846622097635342,20.228636537531145,11.374772549367124,22.066802870465047,0.0,36.39820241076966,0.0,0.0,9.967957041894417,0.0,0.0,0.0,28.858258097188468,21.42046429300217,1.494838330393888,0.0,8.22643927941547,0.0,0.0,0.0,0.0,20,0,8,2,3,6,0,8,2,3,2.5994,70.35280000000002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0
175,NO2,1 2 3,-0.74,NO2_R123_neutral,11.261825711766189,-1.2110359977324265,11.261825711766189,0.15953703703703725,0.4050811537415548,315.2010000000001,310.161,315.02398288,114,0.42434037570801547,-0.2580819979669986,0.42434037570801547,0.2580819979669986,0.7391304347826086,1.3043478260869565,1.826086956521739,2.577429621753636,1017.6603997702415,16.723250160202095,11.0723090662311,11.0723090662311,10.896754605515326,6.065393237639438,6.065393237639438,4.444289270529457,4.444289270529457,3.124018449605924,3.124018449605924,2.212019259061786,2.212019259061786,-3.76,146277.5783989846,14.188801429985,4.906562403610978,2.155644329028415,125.19295531235979,0.0,5.516700717616262,5.516700717616262,0.0,0.0,17.062158824050687,30.342954806296717,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,0.0,31.869701650147146,14.769933146453013,39.12896169451573,0.0,0.0,0.0,0.0,60.674790148604764,0.0,0.0,17.062158824050687,0.0,0.0,24.73789018834743,0.0,30.342954806296717,0.0,30.33183534230805,0.0,22.066802870465047,155.2,31.832091970503697,30.342954806296717,16.550102152848787,5.516700717616262,6.06636706846161,6.06636706846161,18.19910120538483,0.0,9.967957041894417,0.0,0.0,0.0,38.216257243638196,33.40770093222474,-3.142856198034769,0.0,7.1855646888384985,0.0,0.0,0.0,0.0,23,0,11,2,3,8,0,11,3,3,2.507600000000001,77.00720000000003,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,2,0,0,0,0
176,NO2,1 2 4,-0.56,NO2_R124_neutral,11.220903565129756,-1.0541232048374907,11.220903565129756,0.2341628873771735,0.4050811537415548,315.2010000000001,310.161,315.02398288,114,0.3736325981814249,-0.25823609545913884,0.3736325981814249,0.25823609545913884,0.7391304347826086,1.2608695652173914,1.7391304347826086,2.6001342645412273,1017.6603997702415,16.723250160202095,11.0723090662311,11.0723090662311,10.896754605515328,6.065393237639438,6.065393237639438,4.444289270529459,4.444289270529459,3.129492589028048,3.129492589028048,2.1896145498202126,2.1896145498202126,-3.76,147475.34610451962,14.188801429985,4.906562403610978,2.155644329028415,125.1929553123598,0.0,6.06636706846161,11.033401435232523,0.0,0.0,17.062158824050687,30.342954806296717,9.967957041894417,0.0,0.0,12.13273413692322,12.13273413692322,0.0,25.803334581685537,14.769933146453013,39.12896169451573,0.0,0.0,0.0,0.0,60.674790148604764,0.0,0.0,17.062158824050687,0.0,0.0,24.73789018834743,0.0,30.342954806296717,0.0,30.33183534230805,0.0,22.066802870465047,155.20000000000002,37.348792688119964,30.342954806296717,16.550102152848787,6.06636706846161,0.0,12.13273413692322,12.13273413692322,0.0,9.967957041894417,0.0,0.0,0.0,38.4620170382968,33.41182807382212,-2.9787646447467857,0.0,6.771586199294533,0.0,0.0,0.0,0.0,23,0,11,2,3,8,0,11,3,3,2.507600000000002,77.00720000000003,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,1,2,0,0,0,0
177,NO2,146,-0.75,NO2_R146_neutral,11.084997952884857,-0.7764427437641723,11.084997952884857,0.037312925170068345,0.4050811537415548,315.2010000000001,310.16100000000006,315.02398287999995,114,0.29711197637810205,-0.25823984604433553,0.29711197637810205,0.25823984604433553,0.6521739130434783,1.1304347826086956,1.6521739130434783,2.54096357805468,1017.6603997702415,16.723250160202095,11.0723090662311,11.0723090662311,10.896754605515328,6.065393237639438,6.065393237639438,4.440834946835509,4.440834946835509,3.147994037632132,3.147994037632132,2.177301183010817,2.177301183010817,-3.76,148251.35780825902,14.188801429985,4.906562403610978,2.155644329028415,125.1929553123598,0.0,0.0,16.550102152848787,0.0,17.062158824050687,0.0,30.342954806296717,9.967957041894417,0.0,0.0,6.06636706846161,6.06636706846161,18.19910120538483,20.286633864069273,14.769933146453013,39.12896169451573,0.0,0.0,0.0,0.0,60.674790148604764,0.0,0.0,17.062158824050687,0.0,0.0,24.73789018834743,0.0,30.342954806296717,0.0,30.33183534230805,0.0,22.066802870465047,155.20000000000002,31.832091970503697,30.342954806296717,22.066802870465047,0.0,12.13273413692322,18.19910120538483,0.0,0.0,9.967957041894417,0.0,0.0,0.0,38.8525570042832,33.19263951877047,-2.1718008314436865,0.0,5.793270975056689,0.0,0.0,0.0,0.0,23,0,11,2,3,8,0,11,3,3,2.507600000000002,77.00720000000003,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,3,1,0,0,0,0
178,NO2,1 4 7,-0.7,NO2_R147_neutral,11.067006960191485,-0.7461060720584527,11.067006960191485,0.037312925170068345,0.4050811537415548,315.2010000000001,310.161,315.02398288,114,0.29710768284372624,-0.2583085010982399,0.29710768284372624,0.2583085010982399,0.6956521739130435,1.2173913043478262,1.6956521739130435,2.454149099248797,1017.6603997702415,16.723250160202095,11.0723090662311,11.0723090662311,10.87991785310972,6.059410173495731,6.059410173495731,4.468981183066889,4.468981183066889,3.136333107204463,3.136333107204463,2.123846285801171,2.123846285801171,-3.76,146545.42329954708,14.188801429985,4.906562403610978,2.2498897283317976,125.1929553123598,0.0,0.0,11.033401435232523,0.0,17.062158824050687,0.0,30.342954806296717,9.967957041894417,0.0,0.0,0.0,6.06636706846161,24.26546827384644,25.803334581685537,14.769933146453013,39.12896169451573,0.0,0.0,0.0,0.0,60.674790148604764,0.0,0.0,17.062158824050687,0.0,0.0,24.73789018834743,0.0,30.342954806296717,0.0,30.33183534230805,0.0,22.066802870465047,155.2,26.144705695820136,30.342954806296717,27.754189145148608,0.0,18.19910120538483,12.13273413692322,0.0,0.0,9.967957041894417,0.0,0.0,0.0,38.77493318006215,32.90782087217603,-1.5057039451583085,0.0,5.489616559586797,0.0,0.0,0.0,0.0,23,0,11,2,3,8,0,11,3,3,2.507600000000002,77.00720000000003,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0
